Date,BA,GE,MMM,HON
2005-03-03,41.635368,22.061420000000002,60.619296999999996,27.651397999999997
2005-03-04,42.331463,22.415152,61.733143000000005,28.146214
2005-03-07,42.273457,22.421354,61.911663,28.18988
2005-03-08,42.164691999999995,22.37792,61.67602900000001,28.175328999999998
2005-03-09,41.874657,22.179331,61.490391,27.738729
2005-03-10,42.041428,22.421354,61.86881999999999,27.906090000000003
2005-03-11,41.686127,22.228981,61.140511,28.029797
2005-03-14,41.845653999999996,22.477210999999997,61.333309,28.306299
2005-03-15,42.403984,22.340681,61.304749,28.415449
2005-03-16,41.164043,22.098658,61.40469399999999,27.760541999999997
2005-03-17,41.251072,21.949718,61.38332,27.964309999999998
2005-03-18,41.446846,22.266211,61.518947999999995,27.957034999999998
2005-03-21,41.214817,22.346884,61.169079,27.862419
2005-03-22,41.490345,22.030396,60.962006,27.826054
2005-03-23,41.222069,22.030396,60.740704,27.127489
2005-03-24,41.185806,22.17312,60.890609999999995,27.047442999999998
2005-03-28,42.128437,22.322067,60.812077,26.981958000000002
2005-03-29,41.512108000000005,22.049011,60.440792,26.552626
2005-03-30,42.628765,22.46479,61.390411,27.032884999999997
2005-03-31,42.389465,22.37792,61.183372,27.076548
2005-04-01,42.621497999999995,22.011778,60.77639,26.923740000000002
2005-04-04,42.295227000000004,21.869045,60.476501,26.807315999999997
2005-04-05,42.295227000000004,22.030396,60.312267000000006,27.011051000000002
2005-04-06,42.367729,22.030396,60.562206,27.353064
2005-04-07,42.788292,22.204155,60.804928000000004,27.556815999999998
2005-04-08,42.490997,22.179331,60.369411,27.345791
2005-04-11,43.071075,22.228981,60.312267000000006,27.200249
2005-04-12,42.382236,22.396532,60.869186,27.251196000000004
2005-04-13,42.541748,22.117279,60.133774,26.95285
2005-04-14,42.171951,22.030396,58.819977,26.443478000000002
2005-04-15,41.330833,22.185537,57.734699,25.948664
2005-04-18,41.272822999999995,22.340681,54.19323000000001,26.079647
2005-04-19,42.121178,22.340681,54.92864599999999,26.559904
2005-04-20,41.497597,22.042804999999998,54.19323000000001,25.781292
2005-04-21,42.839039,22.415152,55.614101,26.465303000000002
2005-04-22,41.968933,22.402732999999998,55.021477000000004,26.232456
2005-04-25,43.201603000000006,22.576498,55.342766000000005,26.428917
2005-04-26,42.781044,22.452382999999998,54.357437,26.414368
2005-04-27,43.25959,22.588913,54.693054000000004,26.458028999999996
2005-04-28,42.578003,22.135887,53.714836,26.145138
2005-04-29,43.158077,22.46479,54.600204000000005,26.021431
2005-05-02,43.05658,22.495825,54.892952,26.312497999999998
2005-05-03,43.411865,22.402732999999998,54.807262,25.686697
2005-05-04,43.709164,22.46479,55.228545999999994,25.846788
2005-05-05,43.317608,22.247587,55.314223999999996,25.5921
2005-05-06,44.238487,22.247587,55.214252,26.814581
2005-05-09,43.912182,22.483406,55.499846999999995,26.829132
2005-05-10,44.260239,22.235184,54.700168999999995,26.581726
2005-05-11,43.976292,22.458593,54.971504,26.683597999999996
2005-05-12,44.041813,22.260002,54.107544,26.392547999999998
2005-05-13,43.321003000000005,22.154505,53.986153,26.145138
2005-05-16,43.983574,22.489614000000003,54.56451800000001,26.581726
2005-05-17,44.347614,22.626139000000002,54.985764,26.334333
2005-05-18,44.915512,22.8992,56.069866000000005,27.013061999999998
2005-05-19,44.667972999999996,22.911615,55.897544999999994,27.188703999999998
2005-05-20,45.068417,22.961246,55.323184999999995,27.188703999999998
2005-05-23,44.879124,23.07295,56.37854,27.269207
2005-05-24,45.323242,23.004698,56.13444499999999,27.276525
2005-05-25,44.740768,22.874371,55.323184999999995,26.808123
2005-05-26,45.862026,22.924019,55.265762,26.822767
2005-05-27,45.883873,22.886785999999997,55.265762,26.808123
2005-05-31,46.52459,22.63855,55.028843,26.515392
2005-06-01,46.451771,22.917818,55.280117000000004,26.698357
2005-06-02,46.874062,22.8992,54.971419999999995,26.808123
2005-06-03,47.07793,22.775091,54.562180000000005,26.595892
2005-06-06,47.725922,22.719233,54.677059,26.610527
2005-06-07,47.529327,22.861963,54.806290000000004,26.625162
2005-06-08,46.939594,22.837145,54.964241,26.442203999999997
2005-06-09,47.405556,22.830942,54.69141,26.456829
2005-06-10,47.070656,22.731638,54.411442,26.639805
2005-06-13,47.05608,22.682001,54.626801,26.420247999999997
2005-06-14,45.818348,22.595119,55.036037,26.961826000000002
2005-06-15,46.895916,22.539267000000002,54.655537,27.298486999999998
2005-06-16,46.371674,22.408943,55.043209,27.869341
2005-06-17,47.048794,22.650965,55.222698,27.898607000000002
2005-06-20,46.357124,22.514439000000003,55.416527,27.686373
2005-06-21,45.709133,22.433771,55.416527,27.598545
2005-06-22,45.963947,22.166922,55.911896,27.598545
2005-06-23,45.039284,21.64241,54.46886800000001,27.364347
2005-06-24,44.11462,21.717335000000002,54.188885,26.859367
2005-06-27,44.966473,21.611191,54.411442,26.566622
2005-06-28,45.468849,21.948377999999998,55.35191,27.056969
2005-06-29,44.900959,21.854706,54.590939,27.027699
2005-06-30,48.053566,21.63616,51.905876,26.808123
2005-07-01,47.09248,21.69236,52.408421000000004,26.551983
2005-07-05,47.631264,21.679878,52.853539000000005,26.317789
2005-07-06,46.808529,21.430107,52.286392,25.93722
2005-07-07,47.456542999999996,21.342688,52.989959999999996,25.915262
2005-07-08,47.376434,21.848469,53.844260999999996,26.361694
2005-07-11,47.303627,21.923388,54.655537,26.266558000000003
2005-07-12,46.815822999999995,21.91715,53.75095699999999,26.420247999999997
2005-07-13,47.01968,21.967113,53.930443000000004,26.478797999999998
2005-07-14,47.01968,22.248095000000003,54.152988,26.793497
2005-07-15,47.143459,22.185654,54.167351000000004,26.764225
2005-07-18,47.136173,21.979589,53.506831999999996,26.888640999999996
2005-07-19,47.245388,22.060764000000002,53.334564,27.518038
2005-07-20,48.111796999999996,22.042034,53.614529000000005,28.345045000000002
2005-07-21,47.842411,21.854706,53.521221,28.205996000000003
2005-07-22,48.199177,21.898417000000002,53.636086,27.95715
2005-07-25,48.08997,21.711102,53.248394,27.679049
2005-07-26,48.308388,21.667386999999998,52.96841,27.840061
2005-07-27,48.563221,21.729824,52.875088,27.825423999999998
2005-07-28,48.053566,21.779774,53.628899,28.535332
2005-07-29,48.060848,21.542496,53.844260999999996,28.747567999999998
2005-08-01,47.871544,21.386395,54.059647,28.381641
2005-08-02,48.293819,21.386395,53.758129000000004,28.732940999999997
2005-08-03,48.526814,21.361422,53.262744999999995,28.491417
2005-08-04,48.250145,21.23653,52.65969499999999,28.257221
2005-08-05,48.191895,21.111647,52.401241,28.162075
2005-08-08,48.046284,21.080425,51.934585999999996,28.125490000000003
2005-08-09,48.876289,21.317707000000002,51.690506,28.447506
2005-08-10,48.203945000000004,21.155354,51.690506,28.110844
2005-08-11,49.190536,21.548733,51.94894,28.425556
2005-08-12,48.627815000000005,21.386395,51.647415,28.023026
2005-08-15,49.300144,21.361422,51.819721,28.447506
2005-08-16,48.430504,21.155354,51.446407,27.832741
2005-08-17,48.9786,21.292727,51.821918,28.316504
2005-08-18,48.693588,21.224042999999998,51.937484999999995,28.066299
2005-08-19,49.073612,21.199061999999998,52.045803,28.125177
2005-08-22,49.541325,21.21155,51.937484999999995,28.264996000000004
2005-08-23,49.278240000000004,21.21155,51.265858,28.132535999999998
2005-08-24,49.05899,20.943051999999998,51.504181,27.911759999999997
2005-08-25,49.117461999999996,20.918083,51.489746000000004,27.978009999999998
2005-08-26,48.459728000000005,20.843153,51.265858,27.978009999999998
2005-08-29,49.387848,20.980522,51.330859999999994,28.029526
2005-08-30,48.773979,20.755726,51.258659,28.058958
2005-08-31,48.9786,20.986769,51.381409000000005,28.169331
2005-09-01,48.225883,20.693289,51.171993,28.184052
2005-09-02,47.020058,20.811932000000002,51.634155,27.941202
2005-09-06,47.5243,21.19282,52.500755000000005,28.397447999999997
2005-09-07,47.136978000000006,21.23653,53.27345699999999,28.353303999999998
2005-09-08,47.202744,21.136627,52.804066000000006,28.184052
2005-09-09,47.794708,21.217802,53.092918000000004,28.566708000000002
2005-09-12,47.604690999999995,21.498793,53.605647999999995,28.559336
2005-09-13,47.794708,21.405128,53.439570999999994,28.669731
2005-09-14,46.903114,21.261511,53.237331000000005,28.537268
2005-09-15,47.560844,21.467569,52.94126899999999,28.404809999999998
2005-09-16,47.356209,21.523764,52.970165,28.912553999999997
2005-09-19,46.84465,21.261511,52.356319,28.184052
2005-09-20,46.369625,21.130381,52.248013,27.639507000000002
2005-09-21,45.609589,20.949297,52.233559,27.153821999999998
2005-09-22,45.682666999999995,20.930443,52.572968,26.925704999999997
2005-09-23,46.186932,20.993307,52.39241,27.580627000000003
2005-09-26,47.261208,20.911591,52.811275,27.411377
2005-09-27,48.635124,21.14414,52.847374,27.661575
2005-09-28,49.117461999999996,21.049871,52.486323999999996,27.646846999999998
2005-09-29,49.16861,21.15044,52.847374,27.632137
2005-09-30,49.65826,21.163007999999998,52.977364,27.595345000000002
2005-10-03,49.066299,20.886448,52.377975,27.278915
2005-10-04,49.65826,20.647598000000002,51.634155,27.065514
2005-10-05,49.000526,20.540751,51.395846999999996,26.95513
2005-10-06,49.643634999999996,21.112726000000002,51.352515999999994,26.778526
2005-10-07,49.183234999999996,21.508710999999998,51.800262,26.896271000000002
2005-10-10,49.6217,21.364141,51.554737,26.395874
2005-10-11,48.744755,21.244715,50.948132,26.520971000000003
2005-10-12,49.439014,21.244715,50.825344,26.307564000000003
2005-10-13,48.59127,21.38299,50.601486,26.395874
2005-10-14,49.329395,21.584131,51.070885,26.565128
2005-10-17,49.139378,21.376698,52.334637,26.763797999999998
2005-10-18,49.051689,21.370419000000002,53.952270999999996,26.440031
2005-10-19,49.965202000000005,21.628126,54.631111,25.056576
2005-10-20,49.183234999999996,21.295,54.089481000000006,24.548819
2005-10-21,48.247799,21.200716,54.08226,24.438437
2005-10-24,49.197842,21.452139000000003,54.566109,24.953554
2005-10-25,48.942062,21.313856,54.645554000000004,24.813734
2005-10-26,47.575462,21.181862,54.28447,24.879963
2005-10-27,46.808116999999996,21.106441,54.024498,24.585611
2005-10-28,47.970081,21.401846,55.057193999999996,24.72543
2005-10-31,47.239288,21.313856,54.869415000000004,25.166952
2005-11-01,47.538921,21.119004999999998,54.0606,25.402441
2005-11-02,47.283138,21.250999,54.27005,25.674713
2005-11-03,47.867767,21.357853,54.262814,26.072084
2005-11-04,47.707012,21.38299,54.255562,26.417948
2005-11-07,48.00663,21.38299,54.775566000000005,26.417948
2005-11-08,47.691181,21.21957,54.847775,26.322281
2005-11-09,47.4711,21.320141,54.948871999999994,26.307564000000003
2005-11-10,48.490795,21.6847,55.736008,26.447395
2005-11-11,47.940609,21.778975,56.003201000000004,26.682858000000003
2005-11-14,48.586178000000004,21.621845,56.060986,26.925704999999997
2005-11-15,49.151053999999995,21.621845,56.371513,26.896271000000002
2005-11-16,49.473816,21.709835,55.541016000000006,27.153368
2005-11-17,49.627888,21.785265,55.793777,26.960946999999997
2005-11-18,49.114360999999995,22.470373000000002,56.443729000000005,26.923944
2005-11-21,50.61824,22.753216000000002,57.216442,27.123756
2005-11-22,50.691608,22.66522,56.83165699999999,27.338387
2005-11-23,50.94104,22.589788000000002,56.722736,27.35318
2005-11-25,50.662265999999995,22.753216000000002,56.860703,27.323587
2005-11-28,50.346809,22.614931,56.773559999999996,26.95355
2005-11-29,50.713612,22.583517,56.882462,27.219966999999997
2005-11-30,50.024029,22.451519,56.976852,27.042358
2005-12-01,51.109749,22.470373000000002,57.550392,27.575218
2005-12-02,50.94104,22.313242000000002,57.644764,26.687116999999997
2005-12-05,50.764946,22.482941,56.860703,26.590908000000002
2005-12-06,51.0364,22.501795,56.410582999999995,26.731525
2005-12-07,51.09507,22.357236999999998,56.178230000000006,26.620502000000002
2005-12-08,51.403178999999994,22.218956,55.85881,26.38369
2005-12-09,51.09507,22.332094,56.526752,26.428093
2005-12-12,51.491234000000006,22.344666,55.982245999999996,26.679721999999998
2005-12-13,51.784657,22.294388,55.866046999999995,26.553907000000002
2005-12-14,52.415565,22.482941,56.301655000000004,27.752829
2005-12-15,51.931366,22.627508,56.258106000000005,28.093259999999997
2005-12-16,51.902027000000004,22.66522,55.967705,28.034058
2005-12-19,51.329834000000005,22.514376000000002,56.316204000000006,28.019254999999998
2005-12-20,51.894695,22.338379,56.21455,28.233878999999998
2005-12-21,51.637939,22.200104,56.664657999999996,27.886051000000002
2005-12-22,52.320171,22.421656,57.09301,28.352282000000002
2005-12-23,52.444897,22.421656,57.063961,28.085866999999997
2005-12-27,51.740635,22.193775,56.178230000000006,27.730631
2005-12-28,52.056084000000006,22.225417999999998,56.773559999999996,27.804623
2005-12-29,52.217495,22.27606,56.838921,27.819440999999998
2005-12-30,51.527901,22.187439,56.265366,27.567812
2006-01-03,51.674618,22.390003,57.434235,27.723234
2006-01-04,52.21014,22.358353,57.143826000000004,27.612213
2006-01-05,51.593933,22.301385999999997,56.62110500000001,27.597408
2006-01-06,50.874989,22.453312,57.085735,28.026660999999997
2006-01-09,50.449512,22.396335999999998,57.368869999999994,27.797237
2006-01-10,50.691608,22.27606,57.013149,27.752829
2006-01-11,51.425186,22.427979999999998,56.896995999999994,27.767623999999998
2006-01-12,51.124424,22.155785,56.410582999999995,27.442001
2006-01-13,50.970379,22.219089999999998,56.265366,27.501205
2006-01-17,50.390831,22.117807,55.967705,27.279179
2006-01-18,50.126732000000004,22.041849,56.033051,27.397594
2006-01-19,50.009353999999995,21.953217000000002,55.837008999999995,27.523405
2006-01-20,48.784248,21.123964,54.624598999999996,26.524303000000003
2006-01-23,49.16571,21.073317000000003,54.958572,26.679721999999998
2006-01-24,49.635216,20.864418,53.869564000000004,27.042358
2006-01-25,49.085021999999995,20.737816,52.998332999999995,26.687116999999997
2006-01-26,50.41283,20.902404999999998,52.780547999999996,27.686228000000003
2006-01-27,50.295452000000004,20.858088000000002,52.744246999999994,27.982244
2006-01-30,50.640244,20.845434,52.744246999999994,28.145065000000002
2006-01-31,50.112064000000004,20.731491000000002,52.816844999999994,28.433702
2006-02-01,52.540264,20.978363,53.136288,29.114566999999997
2006-02-02,52.598971999999996,20.826445,52.381245,28.515109999999996
2006-02-03,51.990074,20.794794,51.618927,29.033161
2006-02-06,52.188156,20.731491000000002,51.66975,29.181172999999998
2006-02-07,52.48893399999999,20.452953,51.292229,28.973951
2006-02-08,52.864628,20.725153,51.546341,28.877739000000002
2006-02-09,53.048805,20.839104000000003,52.359455,29.247770000000003
2006-02-10,53.431872999999996,21.066982,52.715199,29.329196999999997
2006-02-13,53.122459,21.047998,52.932991,29.654818
2006-02-14,53.56448,21.180927,53.506556999999994,29.98045
2006-02-15,53.37294,21.180927,53.09271999999999,30.224676000000002
2006-02-16,53.446617,21.1113,53.034649,30.772340999999997
2006-02-17,53.748645999999994,21.275888000000002,53.557357999999994,31.216381
2006-02-21,53.814976,21.117635999999997,53.143547,30.653934000000003
2006-02-22,54.802116000000005,21.294874,53.318897,31.105381
2006-02-23,54.441139,21.211969,53.80838000000001,30.828644
2006-02-24,54.743168000000004,21.135437,53.998348,30.865849
2006-02-27,54.610580000000006,21.250237,53.837619999999994,30.932808
2006-02-28,53.549744,20.963242,53.764553,30.471459999999997
2006-03-01,53.741276,20.893085,53.822990000000004,30.709592999999998
2006-03-02,53.630779000000004,20.950489,53.370036999999996,30.865849
2006-03-03,54.065394999999995,21.084419,53.245833999999995,31.044421999999997
2006-03-06,53.505524,21.109926,52.566364,30.404498999999998
2006-03-07,53.896004000000005,21.141819,52.800158999999994,30.791443
2006-03-08,53.645512,21.320385,52.880547,30.880733000000003
2006-03-09,54.338017,21.173707999999998,52.456787,30.709592999999998
2006-03-10,55.096786,21.460698999999998,52.8367,31.356962
2006-03-13,55.133617,21.473448,52.668663,31.007227
2006-03-14,55.582981000000004,21.543598,53.720698999999996,31.513214
2006-03-15,56.025028000000006,21.951769,54.064102,31.885284000000002
2006-03-16,56.525967,21.92626,54.714317,31.691809000000003
2006-03-17,57.351059,22.009167,54.641289,31.818308000000002
2006-03-20,57.594154,22.002796,54.794689,31.676934999999997
2006-03-21,57.65310699999999,21.900752999999998,54.743545999999995,31.453692999999998
2006-03-22,57.910931000000005,22.021923,55.576435,31.743908
2006-03-23,57.387882,21.760439,56.08786,31.639716999999997
2006-03-24,57.999317000000005,21.652020999999998,56.109779,31.587647999999998
2006-03-27,57.748858999999996,21.549979999999998,56.138973,31.252789
2006-03-28,57.100581999999996,21.428808,55.744476,31.185816
2006-03-29,58.330837,21.639264999999998,56.665024,31.453692999999998
2006-03-30,57.770973,22.098454999999998,55.90517,31.505789
2006-03-31,57.409988,22.181358,55.298790000000004,31.825753999999996
2006-04-03,57.46891,22.123967999999998,55.408386,31.542984000000004
2006-04-04,57.903553,22.13035,56.255901,32.078758
2006-04-05,58.279289,21.951769,56.591976,31.98945
2006-04-06,58.802333999999995,22.009167,59.45588299999999,31.885284000000002
2006-04-07,58.618137,21.703043,59.200194999999994,31.550432
2006-04-10,59.516911,21.632891,59.163669999999996,31.721575
2006-04-11,59.354831999999995,21.715795999999997,59.024818,31.170925
2006-04-12,61.299702,21.977282000000002,59.251335,31.59507
2006-04-13,61.093414,21.613757999999997,59.15636800000001,32.301994
2006-04-17,60.666134,21.231098,58.63763,31.907612
2006-04-18,61.366013,21.601004,59.609325,32.860085
2006-04-19,62.588879000000006,21.613757999999997,59.821201,32.391289
2006-04-20,62.986725,21.760439,60.347225,32.614513
2006-04-21,63.693913,21.664776,62.144489,32.406162
2006-04-24,63.428722,21.639264999999998,62.436744999999995,32.160618
2006-04-25,62.69939,21.664776,61.961838,32.532661
2006-04-26,62.552074,21.766823000000002,62.48055600000001,32.793106
2006-04-27,61.95533399999999,21.958153,62.268692,32.093636
2006-04-28,61.476498,22.060192,62.414791,31.624840000000003
2006-05-01,61.77853,21.932642,62.078739,32.056435
2006-05-02,62.861473,21.990038000000002,61.735355000000006,32.562428000000004
2006-05-03,63.259277000000004,21.939020000000003,62.758193999999996,32.525215
2006-05-04,63.826492,22.194124,63.174622,32.830315
2006-05-05,65.17465200000001,22.423717,63.781025,32.830315
2006-05-08,64.526375,22.321671,64.387398,32.235015999999995
2006-05-09,64.821045,22.321671,63.985572999999995,32.205261
2006-05-10,65.745056,22.13035,64.036751,32.59964
2006-05-11,65.205437,22.009167,63.68605,32.398720000000004
2006-05-12,64.318398,21.862485999999997,63.247684,31.929942999999998
2006-05-15,63.468295999999995,22.041059,63.64952099999999,32.086208
2006-05-16,63.867484999999995,22.18775,63.38647099999999,32.175491
2006-05-17,61.923336,21.951769,62.00565,31.418545
2006-05-18,61.154564,21.779573000000003,61.807345999999995,30.97718
2006-05-19,62.544304000000004,21.785954,61.92485799999999,31.358675
2006-05-22,63.357426000000004,21.728558,61.498863,31.037025
2006-05-23,62.943447,21.690285,61.285877,30.565746
2006-05-24,60.895863,21.849729999999997,61.564999,30.169275
2006-05-25,61.346782999999995,21.951769,61.153659999999995,30.326363
2006-05-26,61.723778,21.894379,61.601684999999996,30.737793
2006-05-30,60.711063,21.715795999999997,61.300541,30.573231
2006-05-31,61.538975,21.849729999999997,61.447444999999995,30.80513
2006-06-01,61.827273999999996,22.034689,62.071739,31.051981
2006-06-02,61.945526,22.104837,62.270092000000005,30.820087
2006-06-05,60.711063,21.824220999999998,60.925968000000005,30.042099
2006-06-06,59.617034999999994,22.034689,60.419167,29.772812
2006-06-07,60.215786,21.939020000000003,59.008942000000005,29.540901
2006-06-08,60.01620500000001,22.047434,60.044559,29.099546000000004
2006-06-09,59.506153000000005,21.728558,59.177859999999995,28.501106
2006-06-12,57.569416000000004,21.601004,58.876728,28.291643
2006-06-13,56.904152,21.511713,58.729824,28.142025
2006-06-14,60.622356,21.620136,58.685782999999994,28.441256
2006-06-15,62.692127,21.754068,59.420246,29.121984
2006-06-16,63.231766,21.639264999999998,59.133796999999994,29.159388
2006-06-19,62.655167000000006,21.505341,58.340568999999995,28.867645
2006-06-20,62.721699,21.492584,58.678413,28.837736
2006-06-21,63.46090699999999,21.473448,59.05299,29.406252000000002
2006-06-22,62.13771800000001,21.357796,58.458084,29.249159000000002
2006-06-23,61.642444999999995,21.306393,58.700462,29.406252000000002
2006-06-26,62.012054000000006,21.338516000000002,58.913467000000004,29.570826
2006-06-27,60.56322900000001,21.126479999999997,57.804386,29.039709000000002
2006-06-28,61.088062,21.158617,58.230373,29.151905
2006-06-29,61.35416,21.377075,59.603889,29.892488
2006-06-30,60.54841999999999,21.177885,59.324764,30.146836999999998
2006-07-03,60.09751899999999,21.415620999999998,59.581852000000005,29.937376
2006-07-05,59.26223,21.402777,59.16318100000001,29.705477000000002
2006-07-06,59.735291000000004,21.52486,59.78015500000001,29.787762
2006-07-07,59.12915,21.396345,54.42572,29.144438
2006-07-10,59.395270999999994,21.492732999999998,53.698586,29.039709000000002
2006-07-11,60.34145,21.370647,53.683907,29.264112
2006-07-12,59.81661999999999,21.24214,53.412128,29.099546000000004
2006-07-13,58.833473,20.991552,52.61154200000001,28.418809999999997
2006-07-14,57.103722,20.631732999999997,52.310383,27.68572
2006-07-17,58.360378000000004,20.792364000000003,51.899075,27.498690000000003
2006-07-18,58.52301,20.856623000000003,52.038631,28.082186
2006-07-19,60.82931899999999,21.126479999999997,52.163486,28.605824
2006-07-20,59.646595,20.869473,52.22224,27.393957
2006-07-21,58.456474,20.721693,51.943160999999996,27.087260999999998
2006-07-24,60.201004000000005,20.959419,52.655609,27.775478000000003
2006-07-25,61.908566,21.010832,50.026131,28.216834999999996
2006-07-26,59.062637,20.997974,50.723888,28.403852
2006-07-27,58.182964,20.978701,51.230698,28.411327000000004
2006-07-28,58.330803,21.21644,51.796265000000005,28.620787
2006-07-31,57.229401,21.004404,51.708110999999995,28.949932
2006-08-01,57.783798,20.92087,51.348221,28.987334999999998
2006-08-02,58.116451,20.946566,51.127853,28.882609999999996
2006-08-03,58.693034999999995,21.0301,50.885483,28.815285
2006-08-04,58.759547999999995,21.075077,51.010349,28.553461
2006-08-07,58.951725,21.004404,50.679817,28.6507
2006-08-08,57.769043,20.779522,50.356636,28.381409
2006-08-09,57.256995999999994,20.740961,50.165688,27.768
2006-08-10,56.544636,20.991552,50.246487,27.857769
2006-08-11,56.366528,20.882317,50.33461,28.022345
2006-08-14,55.943554000000006,21.087934,50.400723,28.209356
2006-08-15,56.826632999999994,21.332098000000002,51.252734999999994,28.628272999999997
2006-08-16,58.496219999999994,21.659784,51.994553,29.176207
2006-08-17,58.318118999999996,21.794716,52.295696,29.439589
2006-08-18,57.598351,21.846115,52.303047,29.687941
2006-08-21,56.863707999999995,21.820417000000003,52.23695,29.36433
2006-08-22,57.101158,21.820417000000003,52.361813,29.206298999999998
2006-08-23,56.663357,21.711184,51.999569,29.198784000000003
2006-08-24,55.832241,21.749746,51.822151,29.213839
